"","ID","nstate"
"1",1011,2
"2",1012,2
"3",1014,5
"4",1015,NA
"5",1016,4
"6",1017,4
"7",1018,2
"8",1019,4
"9",1020,3
"10",1021,NA
"11",1022,5
"12",1023,3
"13",1024,2
"14",1025,4
"15",1026,4
"16",1027,3
"17",1028,4
"18",1029,2
"19",1030,2
"20",1031,NA
"21",1032,4
"22",1033,2
"23",1034,4
"24",1035,2
"25",1036,2
"26",1037,4
"27",1038,NA
"28",1039,3
"29",1040,4
"30",1041,NA
"31",1042,2
"32",1044,4
"33",1045,3
"34",1046,NA
"35",1047,4
"36",1049,4
"37",1050,3
"38",1051,3
"39",1052,4
"40",1054,NA
"41",1056,5
"42",1057,5
"43",1059,4
"44",1060,4
"45",1061,5
"46",1062,4
"47",1063,4
"48",1064,2
"49",1065,3
"50",1067,3
"51",1068,NA
"52",1070,5
"53",1071,3
"54",1072,4
"55",1073,2
"56",1074,5
"57",1075,3
"58",1076,3
"59",1077,3
"60",1078,4
"61",1080,3
"62",1082,3
"63",1083,4
"64",1084,2
"65",1086,4
"66",1087,5
"67",1088,4
"68",1089,3
"69",1090,3
"70",1091,NA
"71",1092,3
"72",1093,4
"73",1094,4
"74",1095,5
"75",1096,3
"76",1097,3
"77",1098,5
"78",1099,2
"79",1100,3
"80",1101,4
"81",1102,4
