"","ID","nstate"
"1",1,NA
"2",2,NA
"3",3,NA
"4",4,NA
"5",5,NA
"6",6,2
"7",9,NA
"8",10,NA
"9",11,NA
"10",12,NA
"11",13,NA
"12",14,NA
"13",15,NA
"14",16,NA
"15",17,NA
"16",18,NA
"17",19,NA
"18",20,NA
"19",21,NA
"20",22,NA
"21",23,NA
"22",24,NA
"23",26,NA
"24",28,NA
"25",29,NA
"26",30,NA
"27",31,NA
"28",32,NA
"29",33,NA
"30",34,NA
"31",35,NA
"32",36,NA
"33",37,4
"34",38,NA
"35",39,NA
"36",40,NA
"37",41,NA
"38",43,NA
"39",44,NA
"40",46,NA
"41",47,NA
"42",48,NA
"43",49,NA
"44",50,NA
"45",51,NA
"46",52,NA
"47",53,NA
"48",55,NA
"49",56,NA
"50",57,NA
"51",58,NA
"52",59,NA
"53",60,NA
"54",62,NA
"55",63,NA
"56",64,NA
"57",65,NA
"58",67,NA
"59",68,NA
"60",69,2
"61",70,NA
"62",71,NA
"63",72,NA
"64",73,NA
"65",74,NA
"66",76,NA
"67",77,NA
"68",78,NA
"69",79,NA
"70",80,NA
"71",81,NA
"72",83,NA
"73",84,NA
"74",85,NA
"75",86,NA
"76",87,NA
"77",88,NA
"78",89,NA
"79",90,NA
"80",91,NA
"81",94,NA
"82",95,NA
"83",96,NA
"84",97,NA
"85",98,NA
"86",99,NA
"87",100,NA
"88",101,NA
"89",102,NA
"90",103,NA
"91",104,NA
"92",105,NA
"93",106,NA
"94",107,NA
"95",108,NA
"96",109,NA
"97",110,NA
"98",111,NA
"99",112,NA
"100",113,NA
"101",114,NA
"102",115,NA
"103",116,NA
