"","ID","Nervous","Downhearted","Distressed","Happy","Relaxed","Content"
"1",1,0.239254472045016,0.0474610135872091,0.0681102075935608,0.176755406074173,0.212809627087316,0.187855058441525
"2",2,0.254311543579696,0.398701631081304,0.27306504098803,0.348742141143168,0.656659888068247,0.48841414583904
"3",3,0.266291753679179,0.175414369638524,0.187679155383351,0.106680841697337,0.13691926407105,0.164643470862464
"4",4,0.107392001353855,0.00675824091589017,0.00444728021058111,0.0854227415392077,0.0767627480246411,0.108534084836898
"5",5,0.0169282737203583,0.0530893275252938,0.0484316587445913,0.0907307189977431,0.185542375792286,0.10224682566376
"6",6,0.0879181219735757,0.143816754494632,0.140490366032773,0.169484371270937,0.119311919272315,0.158459966783466
"7",7,0.223756774842041,0.26121020858692,0.137780404423641,0.25310627494382,0.173043941694297,0.244539027862027
"8",8,0.167373527219072,0.194933881273844,0.185292426556445,0.103532469469719,0.183532200096439,0.163397820894553
"9",9,0.354332944638198,0.278456958922383,0.341231572335787,0.323964079259817,0.231027815400934,0.26642949613069
"10",10,0.0613998725044205,0.205929436223492,0.148305547052001,0.219749465321381,0.228243313563021,0.18116025297806
"11",11,0.139629646200133,0.205878430946405,0.122910733866683,0.100475551378482,0.126818326786373,0.0639328078821838
"12",12,0.332746493060597,0.31051737754784,0.316616437355256,0.292448360278847,0.251931019466124,0.16668153751869
"13",13,0.27129035831475,0.350182326789861,0.357296207387166,0.308046194919824,0.324981962804425,0.282153327202045
"14",14,0.289910527547067,0.263716711087718,0.283269592633119,0.125952443173489,0.17392904787974,0.176427918066856
"15",15,0.260674633190148,0.325175055030787,0.312130868415373,0.256701209398967,0.243406191350967,0.250118063249802
"16",16,0.181394583223603,0.163176408983431,0.149549167013879,0.163101291419695,0.13406275880204,0.130900557160298
"17",17,0.117734452899122,0.106063361560863,0.23160499861516,0.206249576965454,0.271590482244039,0.224951812519038
"18",18,0.180149953703611,0.128727809746771,0.111049284629869,0.125161714362349,0.157192785636783,0.125372047561614
"19",19,0.217029029767847,0.157275468365839,0.154625496376946,0.112969500262365,0.136478582642791,0.207050862083656
"20",20,0.191435122574494,0.160072642833606,0.153335885069366,0.131280846220899,0.186252586560216,0.120749497792106
"21",21,0.234862545510336,0.214486565926654,0.300261814414279,0.174936592903887,0.211164329509521,0.171162218170892
"22",22,0.12808791282889,0.171849890548564,0.192361129729483,0.141455540045924,0.213843727988896,0.231610087913014
"23",23,0.0219140197004828,0.319415605233176,0.127578303861874,0.40430084119343,0.295747771894369,0.276302113636722
"24",24,0.17106270871477,0.112423982966682,0.111292261415874,0.170875379521078,0.124598879246147,0.0850398102813728
"25",25,0.0982834180177637,0,0.0488348949129704,0.149119697337434,0.255256423069222,0.179581080327052
"26",26,0.298269169412482,0.149237329840975,0.239634476908884,0.153586768324218,0.239234405973797,0.128277941536782
"27",27,0.226574584761247,0.116380799268503,0.210778431671058,0.351928858654482,0.171686116877888,0.185749559881473
"28",28,0.0871994199825772,0.152936586829641,0.113346782072033,0.149201778524196,0.206907796248752,0.127448007858957
"29",29,0.157076131278127,0.214047538696327,0.191695643732945,0.236722762593766,0.304050950431295,0.292632666958151
"30",30,0.107410177414557,0.126061487053399,0.187923445917001,0.0708270433855767,0.124396842361052,0.11219365264241
"31",31,0.192496759859986,0.122154416180084,0.189443111562057,0.217685977895461,0.286941717695535,0.195430368596177
"32",32,0.166522305479432,0.143896156834717,0.263512317306255,0.154089659405199,0.108594733062535,0.132213986490116
"33",33,0.234423414093228,0.22795690005444,0.152520031884195,0.162349293167113,0.139564751240749,0.154747210419479
"34",34,0.281564854165599,0.311769910743059,0.162378389963858,0.161842076463855,0.136280603849302,0.195586698359532
"35",35,0.175671007495257,0.122784572888198,0.207340778456176,0.198626652387688,0.265824659584445,0.228551483501567
"36",36,0.155009672894603,0.266650632622473,0.271164993326816,0.126803652587898,0.171921920668014,0.122770291362424
"37",37,0.0956697822129294,0.0800687879416562,0.0707153264636141,0.105185668694387,0.119908199790287,0.107914123719184
"38",38,0.213881583597289,0.171920787928112,0.252324547931731,0.155135052219013,0.183246353714859,0.143771753378312
"39",39,0.140560180999041,0.0489157710476718,0.0567377897737732,0.103864617092086,0.238192064348807,0.0549357012143685
"40",40,0.14620423673281,0.238813251701851,0.324090381401737,0.28359904594297,0.278177665676227,0.282835156601585
"41",41,0.279032593507996,0.210436471484391,0.210321675310982,0.122426957975006,0.179413820423865,0.194780545222224
"42",42,0.137756261472335,0.0644191578566185,0.0855116647982477,0.136882602392331,0.121607708861223,0.116160643016198
"43",43,0.129868282738472,0.0898096708305489,0.0860423137857914,0.0750864178649567,0.100836444522172,0.0773820822991595
"44",44,0.00331813650866423,0.00531048662049974,0.0278274992346058,0.00379188536038418,0.0814379555193824,0.00568782908845751
"45",45,0.0780935762410119,0.122737744257854,0.163755626200728,0.177967236039612,0.195772637713066,0.162762867996784
"46",46,0.112871538796097,0.0762173761105776,0.143298247469638,0.124054158685552,0.177936547746827,0.160751410991412
"47",47,0.346549257216085,0.155838542033863,0.214820475334335,0.33284273259435,0.341868646392876,0.245839097797483
"48",48,0.0977198120018469,0.175773596363744,0.0843856746134326,0.188215071010344,0.200275707452211,0.173418910784517
"49",49,0.386124095231013,0.180686542747302,0.328327487532159,0.215297820933863,0.317465581818432,0.274145065198208
"50",50,0.259430809201933,0.0493669746905502,0.0762047976513912,0.112431690331539,0.205767344697927,0.21933308765845
"51",51,0.150311654033051,0.168431272333942,0.109060006412306,0.141895168162709,0.139272323097451,0.194181480834724
"52",52,0.245135081571244,0.220444716774358,0.170866809511224,0.143944009753764,0.127634857218139,0.191398206584214
"53",53,0.113008209124725,0.0298414177360167,0.114539827466236,0.0811740086629195,0.16812198152207,0.141402120284945
"54",54,0.220768483920734,0.296778567267373,0.30320830957262,0.293486699540964,0.257684069823223,0.212738931834535
"55",55,0.12779329755296,0.116780515875711,0.187832398257066,0.13044056419949,0.130167194085044,0.0948472608389589
"56",56,0.344859300871571,0.172251410790157,0.188701144793605,0.10838907417785,0.148711339220255,0.161099964574719
"57",57,0.0467679514187839,0.189445641981641,0.11478978188592,0.0812875624831971,0.174247356126403,0.168925520025894
"58",58,0.252360701777745,0.0262798622007166,0.0695110835153494,0.169061309570302,0.158938628936934,0.120447835180298
"59",59,0.195638255620207,0.0634796458880381,0.055563549750891,0.0829160983967249,0.0312792174510661,0.10786866509419
"60",60,0.179664419340517,0.205075891032972,0.213352288938219,0.0996855730856919,0.116562402642263,0.102355103555892
"61",61,0.29353796189391,0.124284984787371,0.240139561489429,0.261733917518947,0.144351067606226,0.267736164356322
"62",62,0.253378295007114,0.186854889895675,0.225441041596601,0.137238259941527,0.17778479733791,0.0958195530384014
"63",63,0.128683754617945,0.105269293281306,0.0727619878690411,0.141015944421459,0.298384371093669,0.151397526042864
"64",64,0.29024429213968,0.102642160779078,0.188034776939801,0.258480044642053,0.32912232936902,0.27606777398762
"65",65,0.224507497041118,0.198443086281985,0.112551352097295,0.252450917817829,0.29214784359384,0.271897834998799
"66",66,0.170546214110912,0.0565451676363871,0.0650953752095311,0.02995903011161,0.060866651042156,0.0713283529667645
"67",67,0.154394472863636,0.0837244747312812,0.0580561448257818,0.0872047896277416,0.0884692194074448,0.0852725984086633
"68",68,0.138566521289859,0.00066239576566797,0.0420519962728593,0.188430504958786,0.167242895153593,0.138136755939558
"69",69,0.0870176798367793,0,0.0672586658547447,0.150454937187207,0.290231683860861,0.104021718318389
"70",70,0.229725157848898,0.122810761098269,0.109282547389337,0.155229318347067,0.475474976146313,0.225631200382271
