"","ID","Afraid","Active","Alert","Nervous","Attentive","Determined","Hostile","Inspired","Ashamed","Upset"
"1",1,0.115222017195583,0.0423636461788488,0.0920544884478516,0.110629641145681,0.109103486355021,0.193326924266592,0.0106366073940385,0.0927925329944612,0.224758998946423,0.194018474868514
"2",2,0.00369341049700479,0.000406933902490358,0.00687737129726018,0.0224620130794504,0.00613843402934111,0.00489036912503071,0.00182657591453876,0.00994145194416363,0.00797757139107197,0.0089974707406083
"3",3,0.0695028165912716,0.348696755209522,0.371764542817969,0.0904954028883938,0.288320699898349,0.340678587956425,0.221206445835455,0.229555945669766,0.0488276563688849,0.0837608457953325
"4",4,0.227330786051204,0.106825120312506,0.0678793951727264,0.362967774379148,0.0803114741319496,0.0733039915039815,0.288166072287515,0.296099816316012,0.0568157693144037,0.0743023407204994
"5",5,0.176765350704379,0.0793342606013614,0.109489980597426,0.124482559270366,0.0997999087942099,0.153809784556456,0.13047796846827,0.141536094939141,0.280147081007494,0.232927027610313
"6",6,0.340009941834058,0.279398671339203,0.244179697140974,0.266021363615511,0.312550146915749,0.358687954441182,0.321239703543338,0.188565196850802,0.293485887121058,0.337938832163477
"7",7,0.00577385319938777,0.000304810410977902,0.00167705606059718,0.000514716649905613,0.00516433339779082,0.0035357917058611,0.00287969484523864,0.00228464653503407,0.00287969484523864,0.000146654317876503
"8",9,0.278292373637491,0.17826566071006,0.249411361374508,0.205658388647438,0.200340834824193,0.215502537094212,0.308905387392442,0.150094294119256,0.109197121543433,0.230425787110531
"9",10,0.0531421138017772,0.224599890024457,0.164218246197559,0.0754108814793253,0.17422173696533,0.193287834760602,0.118098600831471,0.26231615703489,0.111197769172641,0.116621839319112
"10",11,0.0556627599748439,5.74862183151073,3.48694052153586,0.726819517975511,4.14441366996475,1.19840820285257,1.61393209130661,3.40313431352012,0.603168269050274,2.24980173467017
"11",12,0.0458532694422637,0.133882815059203,0.100588230568245,0.104988626029686,0.0965231246557931,0.112192523887093,0.0993562835724115,0.10434030855593,0.0573335451455345,0.114229712032939
"12",13,0.240029195426783,0.453675023645858,0.140636670884194,0.512217462681209,0.22753460145378,0.334753292200965,0.447523097583939,0.450743288951783,0.0912879727857149,0.334545909368724
"13",14,0.212933269007688,0.249391495140193,0.268587516872638,0.263236018460959,0.216950399516377,0.201956038457814,0,0.17805426767491,0,0.438829850383058
"14",15,0.0116820431213844,0.131759067334934,0.136161101715,0.0708862510559917,0.149201222194381,0.136105785171409,0.010194019365731,0.131012734389693,0,0.0219165776418525
"15",16,0.0638113267861262,0.191910673941802,0.202675768760887,0.187453705822462,0.214104433494033,0.17293112713798,0.115365684321109,0.203936574317788,0.0172103461640926,0.204343514087793
"16",17,0.326178251050736,0.180824119196988,0.276410979285523,0.254171664278616,0.237526521413293,0.225592019870346,0.10042457547341,0.175977864613056,0.330808234941426,0.298381898002142
"17",18,0.24163347486558,0.236938695170925,0.259852769882505,0.207577817821967,0.254131814250672,0.308139330748706,0.238091568600823,0.31780995293781,0.220005178564946,0.20004934862306
"18",19,0.0383422031440854,0.160443518801623,0.13056659870046,0.131026585101852,0.108101652865851,0.136579775120545,0.114069705366846,0.0899369022974483,0.100344090638927,0.225207518300926
"19",20,0.205975208745668,0.177365335608722,0.156717854301043,0.202347553243081,0.202533303436629,0.243365395670397,0.149859857233702,0.270804871051447,0.136823902522853,0.236040176299427
"20",21,0.171036795709797,0.194666063937321,0.191057367943189,0.21521439872752,0.201375167537873,0.225504005102786,0.0604650668824801,0.139289521950776,0.161383903253884,0.216945296488522
"21",22,0.154139697559261,0.132956287082703,0.118242391423049,0.19853648532889,0.0652508509076537,0.0732334048327863,0.146302055762883,0.0976758123215193,0.168297735885439,0.213172456752165
"22",23,0.218288152243647,0.201530757616718,0.247273096509566,0.24771016938225,0.234165711555504,0.211464302618748,0.239326315403673,0.212889488397163,0.24014571910319,0.313425725542128
"23",24,0,0.167006722478682,0.139136802850808,0.0988999378555647,0.163113856387747,0.109876008924094,0,0.0716575122537597,0.0539989345127943,0.026080898889783
"24",26,0.101698529447671,0.352670674936211,0.0934669310988907,0.136539116557577,0.332596783714448,0.339159997496388,0.0720499572391537,0.362355420545167,0.0423010489389527,0.160193541438218
"25",27,0.0105669875581159,0.0412689504596125,0.0245234689697264,0.0505220581592348,0.0341584319288735,0.043566013794106,0,0.0236672920488983,0.0444328852718361,0.071829074820268
"26",28,0.331480380907176,0.123565267583993,0.252124349025197,0.353980548052385,0.285932907792369,0.232359357853065,0,0.0841961920615794,0.51261505070105,0.355115956184404
"27",29,0.144939525490799,0.0621039332114284,0.0589748697717573,0.141201084982243,0.0431846970861249,0.149783298553633,0.134983649764896,0.127615546717956,0.138144400792907,0.134808313692569
"28",30,0.197254953168744,0.19965369398013,0.211887337824096,0.244714939839788,0.183287585795414,0.213672350942684,0.218578737749187,0.233425130072689,0.17237643443076,0.34211457613665
"29",31,0.0884566996133696,0.281958563153021,0.29726682517262,0.166948904873324,0.287152654156087,0.218094975581206,0.287432613194503,0.139713507697578,0.123562247481568,0.273610566529935
"30",32,0.280345978932555,0.250496665793579,0.279089379163478,0.234062329077022,0.241682971690457,0.235393347172558,0.0784454970123117,0.096480126957539,0.205935122206557,0.249157697623183
"31",33,0.133658359110758,0.226716278604153,0.140786537099942,0.268452392388028,0.174196176593066,0.175548003780803,0.238543521936209,0.183551701316333,0.242779661997069,0.143283263159702
"32",34,0.218602959409291,0.0543622734578925,0.126141215543314,0.141816321690305,0.113111728806002,0.0564611903234372,0.29165140778929,0,0.116426932990562,0.151539983256317
"33",35,0.282769021490806,0.134385701445,0.102094571678247,0.237706156560323,0.146224514626186,0.114133333416586,0.23074176664297,0.159349844440842,0.114882438563329,0.319026129354556
"34",36,0,0.180435915518858,0.170907955317225,0,0.196137662948966,0.196807199523986,0.026218936581034,0.120173941695873,0,0.0601594436625224
"35",37,0.225493740984621,0.251307166395957,0.163204411564243,0.251763723501615,0.192495210146624,0.201450509422714,0.179300576974616,0.216468117831385,0.255850883906209,0.246697353436174
"36",38,0.078025179488778,0.322119130229434,0.15654356405202,0.181480022569411,0.180683703308875,0.376989577290547,0.150901698442382,0.233392229317592,0.182879997376013,0.250620350201887
"37",39,0.0555456555934552,0.0917877112540356,0.0312315587452324,0.140357382856405,0.239054236585348,0.165418095646614,0.0782164507048447,0.103052764177382,0.0765880443128088,0.205045998988139
"38",40,0.0378385689091631,0.118279498418289,0.0665048943562538,0.12086818440468,0.0652536526942192,0.0595508013013559,0,0.127990216459917,0.108062496475677,0.0805989469923782
"39",41,0.239269472523813,0.24782210879426,0.256209492889182,0.248851382203361,0.247376141596235,0.245381251736521,0.248840719088863,0.218816500695187,0.290672297342592,0.251039658305489
"40",42,0.0237605651591724,0.140588816951698,0.0330497683925661,0.0349635238765848,0.000492609007104612,0.0488352595616227,0.0247559688320884,0.0031387770369667,0.0397879516047656,0.0037647816722612
"41",43,0.281409435670653,0.1769108486643,0.184310356764475,0.313315354787102,0.158873832391381,0.112287645664877,0.152250010073169,0.204266032254477,0.217988035110903,0.297817250712951
"42",44,0.137752579924204,0.297713530731393,0.297072329675974,0.188491177018923,0.280453896705818,0.284675561346028,0.0885203742784486,0.268912138097969,0.0211730017357515,0.0801319530054661
"43",46,0.109136733064689,0.196137110115017,0.16046956864308,0.168826218308471,0.177043764513135,0.160001303796252,0.1252389979828,0.186532196242173,0.066183835334093,0.101940124790493
"44",47,0.111923256146506,0.253894581090371,0.332892120402891,0.326010342928359,0.133790760569662,0.259482622546023,0.157002705142808,0.260088589649074,0.056250301099466,0.164658403312754
"45",48,0.00858792222849367,0.103519452978487,0.174472244992688,0.0788161575223473,0.0982482936242411,0.129538578388289,0.00417331638157217,0.076988125947001,0,0.0412469150929708
"46",49,0.093781783795053,0.211410245829453,0.14756293698771,0.102168749874513,0.186749047602457,0.120967133492687,0.053779738389461,0.174829598116224,0.0184117720658331,0.111909703734433
"47",50,0.0129199292750064,0.179430619674766,0.161118451261546,0.044323932104855,0.146914622700387,0.214285395887837,0.223520191370542,0.169971260351994,0.0181949591227309,0.235452994461709
"48",51,0.0575312069431782,0.133161011302248,0.0430786945622145,0.31647027381239,0.0896100258116386,0.104278195739117,0.0237542150899436,0.0862148463940353,0.0575705209723764,0.36363428418105
