"","ID","Anxiety","Sad","Vigor","Contentment"
"1",701,NA,NA,NA,NA
"2",703,NA,NA,NA,NA
"3",705,0.0653498573048543,0.0839301002181829,0.127613902286267,0.164240761781381
"4",708,NA,NA,NA,NA
"5",710,NA,NA,NA,NA
"6",712,0.116181007109312,0.14097436692506,0.145840022699536,0.110949140201585
"7",713,0.0319625013487666,0.0542533269159271,0.064569857199295,0.0642451610735198
"8",714,NA,NA,NA,NA
"9",716,0.169924497971498,0.215678310477727,0.177341542926411,0.145286005968458
"10",717,NA,NA,NA,NA
"11",720,0.11660008421668,0.22450100084046,0.269353477743102,0.248741234846238
"12",723,NA,NA,NA,NA
"13",724,NA,NA,NA,NA
"14",728,NA,NA,NA,NA
"15",731,NA,NA,NA,NA
"16",732,0.0653848117653635,0.036458333296875,0.256173769134758,0.0416666666562501
"17",733,0.0892824486097598,0.162788344037977,0.0766165919099307,0.141229526438541
"18",734,0.123481689190394,0.0468009489131362,0.112269668206038,0.0625569392541682
"19",735,NA,NA,NA,NA
"20",740,NA,NA,NA,NA
"21",741,NA,NA,NA,NA
"22",745,0.0692450948697237,0.0587103413667874,0.0682035824663405,0.104367605882398
"23",746,NA,NA,NA,NA
"24",747,NA,NA,NA,NA
"25",753,0.0669240979071065,0.0312617806610301,0.132767165933238,0.111436919254242
"26",755,NA,NA,NA,NA
"27",758,0.176011783897615,0.0159937665706673,0.0493552706358079,0.0551114028823685
"28",759,NA,NA,NA,NA
"29",761,NA,NA,NA,NA
"30",763,0.0820335415601083,0.0098531752688432,0.203750131469127,0.173999938102204
"31",764,NA,NA,NA,NA
"32",765,0.0944546563163811,0.0858980338670346,0.0697216689102104,0.0279508497187474
"33",767,0.128186391880093,0.0488522066677927,0.463769457800915,0.417205799653051
"34",770,0.127066533503235,0.164835461124527,0.115680894416147,0.057084720733193
"35",772,0.136284798665221,0.137118141987921,0.117323402980556,0.110828555121234
"36",773,0.113345587578922,0.0336717514514019,0.147349985143621,0.0119047618928569
"37",774,NA,NA,NA,NA
"38",777,NA,NA,NA,NA
"39",778,0.0399374958117346,0.0593910372012946,0.0418036370252562,0.0500201647807363
"40",779,NA,NA,NA,NA
"41",780,0.17711464887355,0.147055275554085,0.150584680896997,0.25155021829024
"42",783,0.0527046276167684,0.0697216688081179,0.0979121936837812,0.111549588307565
"43",785,NA,NA,NA,NA
"44",786,0.110735234510349,0.225521549866817,0.0995261663919473,0.192143865405016
"45",788,NA,NA,NA,NA
"46",789,NA,NA,NA,NA
"47",790,0.140547480603838,0.171292221777751,0.219564600032889,0.161415813652826
"48",791,NA,NA,NA,NA
"49",794,0.083451503493353,0.023019969722044,0.0647054661616556,0.064625452146934
"50",795,0.158650786076401,0.0625153133635503,0.177297039630084,0.135308502360293
"51",796,NA,NA,NA,NA
"52",798,NA,NA,NA,NA
"53",800,0.136480227308821,0.0436776082190404,0.10745073218433,0.0416565992429148
"54",803,NA,NA,NA,NA
"55",805,NA,NA,NA,NA
"56",808,NA,NA,NA,NA
"57",809,0.229734145884796,0.251385052168619,0.225154268144181,0.336286111455973
"58",812,0.172654020463894,0.0505285802238973,0.276001359533958,0.220945118788795
"59",813,NA,NA,NA,NA
"60",815,NA,NA,NA,NA
"61",816,0.0593322233257115,0.0452187715127717,0.133362906168232,0.118054586332317
"62",1402,0.173668841342173,0.177883829924744,0.286260378052757,0.372649365627345
"63",1406,NA,NA,NA,NA
"64",1410,0.163400457206318,0.127688619127107,0.164305882732769,0.0743857565685906
"65",1416,NA,NA,NA,NA
"66",1420,NA,NA,NA,NA
"67",1424,0.167138240540202,0.166453085343589,0.0689602266606058,0.093286890769141
"68",1426,0.204109670762503,0.167081558689576,0.153661429994378,0.175146488611164
"69",1428,NA,NA,NA,NA
"70",1432,0.0806404631970456,0.236902590052364,0.201479422265562,0.194169846528413
"71",1434,0.0271313684757155,0.108845903464628,0.247643973914153,0.11916649084398
"72",1440,0.315638264784008,0.323008210770405,0.100284521110454,0.269404040703361
"73",1446,0.213557659967712,0.168288731691127,0.169938303362727,0.239026075585419
"74",1448,NA,NA,NA,NA
"75",1456,NA,NA,NA,NA
"76",1462,0.317127674973441,0.232532233625462,0.139429830610546,0.0943707033551338
"77",1464,NA,NA,NA,NA
"78",1466,0.0854430846704963,0.103759798368171,0.0610924911475409,0.0609164797912551
"79",1468,NA,NA,NA,NA
"80",1470,NA,NA,NA,NA
"81",1480,NA,NA,NA,NA
