"","ID","Nervous","Downhearted","Distressed","Happy","Relaxed","Content"
"1",1,0.254940946527615,0.0733366210756604,0.0504755555216816,0.106298449371921,0.158482374147068,0.101778775738193
"2",2,NA,NA,NA,NA,NA,NA
"3",3,0.130134126378202,0.120012265745548,0.1456207050729,0.0774399690771368,0.142129186379838,0.170867522408381
"4",4,NA,NA,NA,NA,NA,NA
"5",5,NA,NA,NA,NA,NA,NA
"6",6,0.0865186781734775,0.117513201964297,0.098934604014976,0.143427675971513,0.0986214594256104,0.176146451461421
"7",7,0.127381735432536,0.157051387693205,0.144771734603578,0.131678807474122,0.196842532150483,0.231763067798376
"8",8,0.10900481954463,0.120929065420466,0.13286731669704,0.155421263915721,0.139976980449638,0.151299033139049
"9",9,0.227986940030559,0.175378136487159,0.225220975650849,0.275232242763227,0.252911100827273,0.212293530098003
"10",10,0.0574841787590127,0.123350501334071,0.117980953593462,0.184885133943764,0.173003138038928,0.156344385032117
"11",11,0.160568502388758,0.215092634415364,0.0889101676796835,0.0827895269601892,0.138973182032471,0.0783380875558051
"12",12,0.335462533552545,0.150676391150547,0.203932588517826,0.141759533640419,0.180547010399367,0.182796148724682
"13",13,NA,NA,NA,NA,NA,NA
"14",14,0.174763220242135,0.137442321388617,0.155051676949313,0.186131727600974,0.210250203702992,0.222041658595637
"15",15,0.22610419032339,0.252591144759839,0.13572231318386,0.197134257818857,0.244598407261372,0.250465841275192
"16",16,0.122780831377524,0.120386022442277,0.105842565168638,0.149037038346043,0.133906454991951,0.0928498257922736
"17",17,0.183909251636242,0.157690036987046,0.199235924736671,0.109228108502161,0.260318851182137,0.20082851868694
"18",18,0.199094403297064,0.0911474789421944,0.0728730580085591,0.12429547207762,0.134920520694505,0.10109974358449
"19",19,0.123393706401188,0.132780632312213,0.10004526847929,0.126295770133066,0.226916653334795,0.179201071015357
"20",20,0.15731024679702,0.121956069736808,0.134571547668212,0.108265522075677,0.131738077105374,0.095118920221534
"21",21,0.217446668455312,0.159836193801639,0.166028715174206,0.166587483444658,0.177465370933985,0.166818627013673
"22",22,NA,NA,NA,NA,NA,NA
"23",23,NA,NA,NA,NA,NA,NA
"24",24,0.140861792175821,0.117125154300856,0.160463759315053,0.2754316115679,0.0666076813709965,0.108681423727866
"25",25,NA,NA,NA,NA,NA,NA
"26",26,NA,NA,NA,NA,NA,NA
"27",27,0.189111180352264,0.133007672964741,0.168383522367002,0.221217472167995,0.183428830353734,0.19008184888522
"28",28,0.171454590278713,0.131981395839187,0.107151177977919,0.132829109847278,0.201125183949881,0.160590077277949
"29",29,0.192508449355079,0.191070957193192,0.114930941954099,0.226846374200131,0.140921584158078,0.176518556064063
"30",30,0.157411862567536,0.161073962171445,0.123066482806498,0.0741635934135014,0.100390741241913,0.0840678356083203
"31",31,0.239809301521803,0.148029965257583,0.17078976591505,0.191272619766704,0.185452900951109,0.14807965407161
"32",32,NA,NA,NA,NA,NA,NA
"33",33,0.153463052098803,0.210419139701933,0.0974860448476843,0.124917912573905,0.0975566842321846,0.141008930361398
"34",34,0.28501515753757,0.184256402085403,0.173025521422957,0.155979642160284,0.0906946334802532,0.181983225236754
"35",35,0.121295128051249,0.135518102409917,0.0662088678203296,0.221468751673606,0.201535247464036,0.266450589843974
"36",36,0.118186985613024,0.177472836051752,0.160784631655873,0.0744122647294584,0.0950550664388207,0.0910707306299602
"37",37,0.153163090577536,0.0822213418660981,0.0935705229013577,0.0694749273735027,0.110649625649455,0.110693284371685
"38",38,0.183653595283364,0.190214359885057,0.218575333243763,0.189913129864328,0.246371153980734,0.127558951256157
"39",39,NA,NA,NA,NA,NA,NA
"40",40,0.218322487309461,0.158575582922202,0.222775946270784,0.198792493802588,0.339020196412678,0.292733715116684
"41",41,0.231600894881338,0.155077193948881,0.183033835106622,0.129719103030557,0.216941314078278,0.157646914001819
"42",42,NA,NA,NA,NA,NA,NA
"43",43,0.0528853411318851,0.133378896913277,0.126418867688668,0.255470783248727,0.0816023111574201,0.129503359858658
"44",44,NA,NA,NA,NA,NA,NA
"45",45,0.0850144711839232,0.193462926391639,0.110898644586084,0.159127882371756,0.162538190344125,0.14157170322878
"46",46,0.0989229157112674,0.0996895255171155,0.111803443211348,0.0928422294714399,0.129798177690079,0.102577934036309
"47",47,0.384273923346892,0.124778021892664,0.19165608520158,0.0517047148751283,0.396819300849677,0.29664780009068
"48",48,NA,NA,NA,NA,NA,NA
"49",49,0.364289698910746,0.118778232442743,0.253780775391838,0.206145513792585,0.188007174760462,0.242058821400623
"50",50,NA,NA,NA,NA,NA,NA
"51",51,0.137729658778153,0.183726346150032,0.132674184095817,0.106285899885024,0.233133629313121,0.0698993624532705
"52",52,0.177231758806142,0.201542943797932,0.216956230228271,0.181447296448129,0.17864170020695,0.20760615314607
"53",53,0.193823142137396,0.0486265750886378,0.126244784169155,0.105757561009169,0.101528426037796,0.080698631977397
"54",54,0.181516338955659,0.29108922194161,0.23691074858091,0.188266903543569,0.258641892183501,0.195633366258081
