"","ID","Anxiety","Sad","Vigor","Contentment"
"1",701,NA,NA,NA,NA
"2",703,NA,NA,NA,NA
"3",705,0.0727674505807289,0.094351902195745,0.155196185886248,0.174562472190001
"4",708,NA,NA,NA,NA
"5",710,0.0340487955026849,0.0535686955219794,0.170805362899873,0.133749351004222
"6",712,0.126300702143022,0.212353966816294,0.147959012553451,0.170995616288604
"7",713,0.0319625014321258,0.0542533402174667,0.0645698711930344,0.0642451659331569
"8",714,NA,NA,NA,NA
"9",716,0.169924497894424,0.215678310494223,0.177341542857175,0.145286005937924
"10",717,NA,NA,NA,NA
"11",720,0.26955303196028,0.245433348095632,0.255925542957934,0.310713364762617
"12",723,NA,NA,NA,NA
"13",724,NA,NA,NA,NA
"14",728,NA,NA,NA,NA
"15",731,NA,NA,NA,NA
"16",732,0.0653848117653635,0.036458333296875,0.256173769134758,0.04166666665625
"17",733,0.127521703602316,0.148062479277262,0.0588385060948667,0.195290232811822
"18",734,0.166399542724787,0.0852653963142164,0.0745191272293022,0.170948839021436
"19",735,NA,NA,NA,NA
"20",740,NA,NA,NA,NA
"21",741,NA,NA,NA,NA
"22",745,0.0692450802319735,0.0587103047281779,0.0682035724793245,0.104366737982353
"23",746,NA,NA,NA,NA
"24",747,NA,NA,NA,NA
"25",753,0.0671854812709644,0.024999999975,0.14240006235271,0.113345587569732
"26",755,NA,NA,NA,NA
"27",758,0.178759080768762,0.0161171717573101,0.0593655199716321,0.0546156645680768
"28",759,NA,NA,NA,NA
"29",761,NA,NA,NA,NA
"30",763,0.0820334896677944,0.00985317844548609,0.203750119764233,0.173999991671084
"31",764,NA,NA,NA,NA
"32",765,0.0833333333461539,0.0576923076923077,0.0671089863325412,0
"33",767,0.128185619346279,0.0488523235272169,0.463769691869553,0.417206926028121
"34",770,0.122700832087998,0.164563569858821,0.1013165568309,0.0367305871025913
"35",772,NA,NA,NA,NA
"36",773,0.113345587578922,0.0336717514514019,0.147349985143621,0.0119047618928569
"37",774,NA,NA,NA,NA
"38",777,NA,NA,NA,NA
"39",778,0.189571885999634,0.159812776286836,0.143129700313407,0.0968245836551855
"40",779,NA,NA,NA,NA
"41",780,0.177114648845714,0.147055275534414,0.150584680885579,0.251550218230946
"42",783,0.0527046276167684,0.105637758392655,0.0972718125945508,0.142081362878011
"43",785,NA,NA,NA,NA
"44",786,0.0482665694562234,0.167618427798908,0.133666534550452,0.135177664237054
"45",788,NA,NA,NA,NA
"46",789,NA,NA,NA,NA
"47",790,0.140547480630802,0.171292221765327,0.219564600049993,0.161415813679329
"48",791,NA,NA,NA,NA
"49",794,0.0912115272207421,0.0262137734947507,0.199303371611703,0.0806715921253216
"50",795,0.124638081492203,0.0485036875621708,0.170304682267224,0.136178196271375
"51",796,NA,NA,NA,NA
"52",798,NA,NA,NA,NA
"53",800,0.0880462808697781,0.0627320108935147,0.133364948301339,0.0408551422567442
"54",803,NA,NA,NA,NA
"55",805,NA,NA,NA,NA
"56",808,NA,NA,NA,NA
"57",809,0.229734145884796,0.251385052168619,0.225154268144181,0.336286111455973
"58",812,0.172655031330142,0.0505288677945444,0.276001402987294,0.220945141175951
"59",813,NA,NA,NA,NA
"60",815,NA,NA,NA,NA
"61",816,0.0593322265760405,0.0452187717963137,0.133362904215145,0.11805458984053
"62",1402,0.173668841206137,0.177883830381229,0.28626037796617,0.372649366167828
"63",1406,NA,NA,NA,NA
"64",1410,0.18657170616226,0.0989111119828831,0.321498404459252,0.0139848230661752
"65",1416,NA,NA,NA,NA
"66",1420,NA,NA,NA,NA
"67",1424,0.167138055698176,0.1664532866341,0.0689597592638724,0.0932868963576246
"68",1426,0.105797303208173,0.129115790837884,0.198764192663178,0.201617340298572
"69",1428,NA,NA,NA,NA
"70",1432,0.0814304958745082,0.0952758676036707,0.165745217724364,0.0865782187614754
"71",1434,0.0578145271382977,0.0834441598068287,0.274227304920945,0.101365690642768
"72",1440,0.315637783902091,0.323008120910893,0.100284514280226,0.269403913676171
"73",1446,0.213557659967713,0.168288731691128,0.169938303362727,0.239026075585419
"74",1448,NA,NA,NA,NA
"75",1456,NA,NA,NA,NA
"76",1462,0.336101606848926,0.317599703347981,0.174795715056961,0.100954786880122
"77",1464,NA,NA,NA,NA
"78",1466,0.0854429216449008,0.103759626233028,0.0610929690154424,0.0609182041086256
"79",1468,0.0321972394083693,0.107788504521974,0.0651767553070146,0.160700252656549
"80",1470,NA,NA,NA,NA
"81",1480,NA,NA,NA,NA
