"","ID","Nervous","Downhearted","Distressed","Happy","Relaxed","Content"
"1",1,0.252976466784707,0.0551271428835909,0.0549887636053444,0.106921616991531,0.158516011888362,0.102326130348099
"2",2,0.226680166616258,0.135090736209303,0.105306864415048,0.175809366566517,0.187489419456285,0.229426959597946
"3",3,0.133056384657009,0.0904598789625756,0.136141248858211,0.076192680403092,0.137548060965843,0.165269807930195
"4",4,0.0768142431418115,0.00665333490059491,0.015100642662739,0.15148515629638,0.0628926702595375,0.0780007196962025
"5",5,NA,NA,NA,NA,NA,NA
"6",6,0.0976019764940988,0.11774033069222,0.112662517748546,0.14406454220011,0.103183594810996,0.184221538680956
"7",7,0.142106240283831,0.169134715664985,0.166056725872655,0.138480691005426,0.190541863959827,0.2093230961932
"8",8,0.112931984391564,0.102257454088907,0.121825996972369,0.136330076632792,0.160441936237341,0.149378741337841
"9",9,0.227804544365927,0.175209937380373,0.225005232812119,0.274051577233659,0.253388590507491,0.212960943263863
"10",10,0.0352728628902265,0.0890576028133924,0.110459539261504,0.160256105231244,0.174447899307533,0.116855511084719
"11",11,0.11501076254494,0.162293945441263,0.0578546797479487,0.0868983261847228,0.140058158434859,0.0705881536689941
"12",12,0.285085356362736,0.153858696054073,0.237078413859703,0.141587301019694,0.118936636049069,0.124079456718262
"13",13,0.213734075650657,0.205524717306955,0.218094250567702,0.215408107943822,0.250956228256082,0.155966176322349
"14",14,0.246242179133997,0.124236664446611,0.124859709556472,0.177852381995357,0.228620814158592,0.15613737836887
"15",15,0.178916482118873,0.17786813478158,0.15727443666969,0.139402527969778,0.161300642349388,0.180398313464732
"16",16,0.0991708904317965,0.127708649045304,0.0813449393994447,0.0988544127489966,0.110475891368408,0.101663521881923
"17",17,0.0961957503338402,0.12969639144191,0.114091109218431,0.181744497936846,0.22752701208061,0.0928856261438465
"18",18,0.240885637496789,0.0887006992156122,0.0719237975149817,0.153308304431917,0.146220055027085,0.13478959909476
"19",19,0.162120396083647,0.146561795486771,0.0962243919885654,0.128190799488309,0.18814168889385,0.159172089211979
"20",20,0.14218133746456,0.11412946170675,0.122334642998303,0.089806100660533,0.129271783532512,0.0917287266740237
"21",21,0.217446753644627,0.159836202373374,0.166028735532224,0.166587475210141,0.177465396893227,0.166818617461697
"22",22,NA,NA,NA,NA,NA,NA
"23",23,NA,NA,NA,NA,NA,NA
"24",24,0.117352466241275,0.12199476220371,0.161430234825147,0.292281076318332,0.0675519143759705,0.15862066308986
"25",25,NA,NA,NA,NA,NA,NA
"26",26,NA,NA,NA,NA,NA,NA
"27",27,NA,NA,NA,NA,NA,NA
"28",28,0.155485667779655,0.194137291691163,0.122197567559526,0.140351460439416,0.196658672251998,0.156444484410326
"29",29,0.192508548444413,0.191070904684,0.114931136045484,0.226846312205307,0.140921228801701,0.176518145686142
"30",30,0.155843823502266,0.175826374252395,0.139220901495426,0.0899564203584812,0.160307825426039,0.0229475042626173
"31",31,0.247341792515029,0.155924562443934,0.165944654568148,0.202555301425919,0.145528676013855,0.164204025344231
"32",32,0.19533186161565,0.0894901146409493,0.164079914919421,0.130017541731128,0.115881555262075,0.125473402640163
"33",33,0.153462743131754,0.210419298458318,0.0974858260570163,0.124918011577202,0.0975566091150494,0.141009212726841
"34",34,0.253164317243214,0.194081509070044,0.130862262733931,0.136429762342205,0.127278807579431,0.187349663384654
"35",35,0.13305929766626,0.138023141449523,0.0526323506857474,0.232344979446034,0.197030544470105,0.277511872255018
"36",36,0.11818696943525,0.177472859906524,0.16078463770271,0.0744123168664966,0.0950550251460316,0.0910707510183835
"37",37,0.16608502916459,0.071410085342092,0.0962731611709599,0.0870200423024009,0.0829731579815018,0.119700399737902
"38",38,0.143174427342866,0.123724046050689,0.202847044903004,0.172116518674926,0.170502491164501,0.164759310426836
"39",39,NA,NA,NA,NA,NA,NA
"40",40,0.203789169312297,0.199767481530341,0.167887120704431,0.137596531874196,0.272670744375726,0.240671854918159
"41",41,0.208324193061253,0.2027178066908,0.160167259245687,0.162895061053877,0.170979951038032,0.188531746812905
"42",42,0.18007832912877,0.0614996292086773,0.0837863723459954,0.167865390247343,0.174218395286086,0.134434101986681
"43",43,0.167071235581107,0.0993704008762414,0.129439636547597,0.131030936060569,0.0641420019856249,0.121170435400102
"44",44,0.000199726903877922,0.0134766188954618,0.0402470556239826,0.00180196488984274,0.0891827118093966,0.00270295016603048
"45",45,0.0878190153869823,0.19024042308434,0.149153884587097,0.172055162728728,0.162098770243379,0.149200626887085
"46",46,0.127625591688619,0.163444429315817,0.131783237616198,0.164178298657486,0.230325700705187,0.212064722412063
"47",47,0.384013250330317,0.124856164167639,0.191065994794772,0.0533958569808021,0.396756176989095,0.297136030026213
"48",48,0.126877553241529,0.117027527437206,0.165826808074895,0.171098083691643,0.173452983990636,0.190477634138296
"49",49,0.325229417475438,0.139027267082977,0.177040009262481,0.219487434198529,0.192812099007149,0.298517992730512
"50",50,NA,NA,NA,NA,NA,NA
"51",51,0.144168240186048,0.160670196935048,0.123375573020662,0.126506373600422,0.174756185435803,0.158127117807604
"52",52,0.179069397190764,0.210779573460612,0.207575692748623,0.154029200207645,0.210140117321236,0.216257508360471
"53",53,0.193824160179528,0.0486268766041152,0.126244371553709,0.105759005902257,0.101528852903053,0.08069916973911
"54",54,NA,NA,NA,NA,NA,NA
"55",55,0.0444254747676775,0.108045235194075,0.31899573563627,0.11326433743757,0.12130281349908,0.0825917443962621
"56",56,0.31383007239353,0.137359535616303,0.170454460398718,0.118524675517401,0.169383593019493,0.0850040654775999
"57",57,0.104180263838212,0.163830684271918,0.0928768348144617,0.0691010581270693,0.132122538249162,0.126379861982268
"58",58,0.213331959626509,0.00280151572659953,0.0652924012301588,0.171636788986724,0.16218234292327,0.153989946309382
"59",59,0.0155847522767752,0.0405729174643949,0.15470388995844,0.0569408010199407,0.0302321028582824,0.0930548506739507
"60",60,0.168717131242846,0.199267976883279,0.193391336615784,0.0975165940870452,0.139845236278062,0.0725898347032367
"61",61,0.363270139106411,0.184358665481082,0.221059941881114,0.172375650018789,0.160966641864551,0.192925234138385
"62",62,0.19306163863363,0.141348672559619,0.173197493979337,0.11435787277007,0.1507564642776,0.100502247639965
"63",63,0.334310541811819,0.116263686189741,0.0745227092017548,0.215247643274238,0.329098199843808,0.320647481566469
"64",64,0.304455508691376,0.101443401231976,0.15165412418527,0.246886882573876,0.274117685019828,0.261833690628229
"65",65,0.192266493750634,0.145229798695124,0.118471656869384,0.177463341959203,0.243450051065502,0.187117510734656
"66",66,0.0991493308143149,0.0555489588442895,0.0445961363682345,0.0585863933120527,0.0440271709493671,0.158371306323656
"67",67,0.201494747700753,0.074349754127239,0.0696595744507094,0.122574900894844,0.12792725503315,0.171940172734409
"68",68,0.000136311292740836,0.00491232318778919,0.00986117183121771,0.202779914628608,0.178357824001101,0.164274820017333
"69",69,NA,NA,NA,NA,NA,NA
"70",70,0.171705435600418,0.145551342900093,0.0808841186428517,0.212509789094609,0.322796820657502,0.205252027237091
