"","ID","Stressed","Valance","Calmness","Energetic"
"1",1,0.0788776884317467,0.124286587235448,0.0860390724229834,0.151692590573372
"2",2,0.294551445047933,0.165297276565224,0.19390638010127,0.282555525761582
"3",3,0.224791753389904,0.16803107191902,0.109265218206648,0.182654987015633
"4",4,0.0508449314947183,0.0757483268029254,0.0856766495804551,0.109353063499143
"5",5,0.193984443289144,0.109514140668904,0.0894386239656228,0.123953356617996
"6",6,0.178866675965907,0.100080758754191,0.065770671868802,0.0888859250550529
"7",7,0.192081919105147,0.122076458193088,0.155993839848947,0.279004603488196
"8",8,0.306188959732673,0.134439772745243,0.325558644319255,0.24811684494764
"9",10,0.104962568882458,0.050416867697629,0.119461292849664,0.150231084187548
"10",11,0.239193931360584,0.16688039268656,0.251714690089348,0.277972688533494
"11",12,0.121857613774919,0.111600023795136,0.0686672518259428,0.22528891133126
"12",14,0.0652295556520514,0.109441288376555,0.114924405626617,0.187559972975879
"13",15,0.197144527200889,0.029770971877823,0.0907483248579338,0.0786786656283215
"14",16,0.494448667841965,0.302361243045453,0.551353410985206,0.349793929534104
"15",17,0.325147092647687,0.249981324842599,0.217764278771245,0.121177891421327
"16",18,0.142548890310195,0.0873721296755131,0.159734705878709,0.221232958045742
"17",19,0.240207006819468,0.116571030771658,0.182831318709247,0.169507335869872
"18",20,0.178762317012014,0.130480956674041,0.13524967485794,0.128946053964845
"19",21,0.207123437947758,0.10496510183709,0.115742237076478,0.196998853992671
"20",22,0.21390893070171,0.154430262447612,0.0950736150733282,0.145245938944721
"21",23,0.0498268661642128,0.0561971406757262,0.0469002733482005,0.145490988837484
"22",24,0.0483540185612628,0.136112086336708,0.163167283727986,0.102950204291869
"23",25,0.214129388587369,0.149811407747358,0.19639105586777,0.199111270624263
"24",26,0.132298167183165,0.155412274092289,0.171850002035893,0.273528957886096
"25",28,0.215471505507957,0.125341069388053,0.149006843640524,0.191993801034439
"26",29,0.30312981901727,0.309619743870631,0.394733579235655,0.230200723947786
"27",30,0.0919168984219068,0.027769581738317,0.02476629077676,0.105264179070893
"28",31,0.249682031908499,0.235267668684257,0.248763337705076,0.28558165410725
"29",32,0.162859844185009,0.132782170934044,0.146012696982939,0.125053795563683
"30",33,0.130337797802688,0.128623219301078,0.160945332012472,0.0611632574704062
"31",34,0.35004923989956,0.157950224085988,0.203966486326771,0.322177422517676
"32",35,0.374028650341695,0.285217742534135,0.271689087928912,0.292528610686778
"33",36,0.101943276705072,0.139869465161249,0.133526582916655,0.20481257730081
"34",37,0.0791238502501966,0.0815800214080922,0.0721220276941253,0.0555959506911706
"35",38,0.196018565041386,0.155087439535344,0.222568435250077,0.137573822862487
"36",39,0.183041734015116,0.194849688250612,0.150302647672285,0.250764378134043
"37",40,0.189739406965383,0.221605247744898,0.217363897638316,0.228033808567731
"38",41,0.105348205087792,0.0986858653528355,0.0811755977780117,0.145459328750048
"39",42,0.150156935752744,0.160062337506902,0.166466166673876,0.245225114736091
"40",43,0.238488064066233,0.159782457776321,0.178388181030423,0.210404522699641
"41",44,0.153538567565396,0.110721434491054,0.166355961552724,0.240447854031535
"42",46,0.0546201910657186,0.0269718227808938,0.0571387239502323,0.232067932953396
"43",47,0.349769719127774,0.115751658105438,0.229522879668753,0.258457051438023
"44",48,0.161122199365695,0.0381151124153817,0.0688551813002158,0.0939090993372739
"45",49,0.227933937711783,0.0517298336288809,0.172648508542996,0.24183356094012
"46",51,0.0920860085839672,0.146950763030602,0.182852066469538,0.143880147964513
"47",52,0.370855530107833,0.196321770372791,0.20722789524599,0.291283892517831
"48",53,0.156089141721948,0.128188028338692,0.101689129199574,0.18657771204137
"49",54,0.165776845840728,0.105563567702967,0.0988038902108447,0.0731852064444401
"50",55,0.313585741117847,0.29174817000437,0.310523353810273,0.320538597160438
"51",56,0.0465828621718837,0.0345915339037764,0.0355140168438027,0.168831226228126
"52",57,0.286030697091435,0.227839658878763,0.391102139021845,0.200488439454665
"53",58,0.0611032397846575,0.0213734408029531,0.175119745227707,0.0801899434615749
"54",59,0.220612438184969,0.0948907783883945,0.128610641102776,0.227914900060297
"55",60,0.144376382599166,0.134415985890752,0.153298901873748,0.110732391973066
"56",61,0.0844811989836741,0.0832870082086954,0.0862733219107967,0.128042854189732
"57",62,0.292078406859907,0.172956136838971,0.190421910556248,0.128448527240816
"58",64,0.187619958740427,0.217383765468099,0.136890847027776,0.147569655244469
"59",66,0.131738296133868,0.121309563780916,0.0776642605927459,0.221485818446864
"60",67,0.255815755796062,0.206455728213277,0.106182051879272,0.183390856628681
"61",68,0.0859802438089216,0.0378106932097296,0.0985555463487273,0.299383896670221
"62",69,0.0933761607780594,0.0418525646772742,0.0293317572308261,0.0847291517003229
"63",70,0.0293366693416083,0.0709429391318593,0.0953128543944134,0.104850173183382
"64",71,0.261884364399264,0.279121096522663,0.29121117193977,0.222788042521232
"65",72,0.129727618850468,0.166246551798754,0.191129549041881,0.0978273879004668
"66",74,0.123169725616205,0.172615188220087,0.117586001787034,0.129414924560361
"67",75,0.0943049430422949,0.0600341839078464,0.0941753982605124,0.0562592036547453
"68",76,0.212579403539851,0.0824435009990318,0.139888488170828,0.154234738906834
"69",77,0.160715919234455,0.148510190388553,0.135597477022875,0.128842118418948
"70",78,0.395312761237961,0.147180592061295,0.246300142024206,0.328975716619007
"71",79,0.131483170107139,0.087333552782096,0.0997544542236802,0.179665321814578
"72",80,0.269750771404312,0.15664768152199,0.202140096472906,0.151442021545299
"73",81,0.231475252112513,0.126619637522171,0.12714527304545,0.0943394187124183
"74",82,0.110579612318687,0.10517291735068,0.155219148080909,0.160172462495672
"75",83,0.193996607858678,0.192357644525011,0.20943124675886,0.222188570527078
"76",84,0.203334026484973,0.141000037269752,0.0999793916271711,0.0995185897816585
"77",85,0.327554792679905,0.269168473224984,0.296054750306416,0.191198743335099
"78",86,0.0845551944855001,0.171790898278817,0.273377124949298,0.211524138219867
"79",87,0.238523023920967,0.181941847719395,0.157010424221042,0.0983161072127022
"80",88,0.222754253775903,0.197734632084648,0.200890973380856,0.253176823850171
"81",89,0.367205588382603,0.310578455033073,0.295206633609853,0.227732910955773
"82",90,0.129130265902616,0.119107227765057,0.210857231363508,0.257473946286901
"83",91,0.199165356666306,0.20012747027442,0.119231704946831,0.190693081173615
"84",93,0.188849324507327,0.154629839211003,0.136127131169945,0.196730178227283
"85",94,0.0635830817728357,0.0347212168407845,0.0732041655883965,0.207504233509285
"86",95,0.176816683998658,0.247246954706486,0.2185390822121,0.225220860400304
"87",96,0.158226435366739,0.20584855738147,0.232751701369208,0.260096012203155
"88",97,0.0779120080058326,0.122991074039496,0.163863628357222,0.260652334192395
"89",98,0.314086897076977,0.212405918398294,0.226605921219908,0.336391196478086
"90",99,0.121595518445309,0.060779624354209,0.0661816921237166,0.0976045943207675
"91",100,0.180855037627341,0.106657060701261,0.151354330623393,0.247895274086765
"92",101,0.171803445694471,0.0151850511236056,0.0635094485946268,0.0812447924695084
