"","ID","Relaxed","Irritable","Worry","Nervous","Future","Anhedonia","Tired","Hungry","Alone","Angry"
"1",2,0.0429084965693055,0.180079238508647,0.0974433402916723,0.0987310442975556,0.0148282224761555,0.0358938240410469,0.122850711890043,0.136340836333357,0,0.0814632119075359
"2",3,0.0127131664190917,0.0516592467471755,0.0378916339728536,0.00952879834989799,0.0204444585396014,0.0102222292699746,0.26921703354072,0.171352572685245,0,0.00934054553032638
"3",4,0.158991170770839,0.260406001194747,0.183487783638513,0.143006711699947,0.0856997300437582,0.110750387276424,0.2913389758795,0.137705676476136,0.173206819190213,0.245648566172846
"4",5,0.334816158740092,0.119977415870785,0.505855374832397,0.445200787371824,0.736166064016053,0.350110584855527,0.891917373391875,0.435579049644061,0.0833870049019679,0.0463046666451116
"5",6,0.0649429534296589,0.164207947340836,0.0481232025760171,0.108321095101801,1.6043859509838e-17,0.0959859110140444,0.134604552795351,0.102630302089073,0.123355220057011,0.157058044069923
"6",7,0.253099541628793,0.513036127696938,0.301799306550896,0.411754257645318,0.305961667392532,0.525146263506256,0.242612038188013,0.203824267320504,0.376132818848952,0.454111071835455
"7",8,0.160398069046271,0.20642386425682,0.263649307203097,0.257011654300621,0.233044782686762,0.177211690400912,0.120733498192773,0.191945603272278,0.175823747242879,0.360238026219252
"8",9,0.134062523454723,0.162117757479903,0.277926077032679,0.0846873344535739,0.0110442977785952,9.71072581691369e-18,0.247735750255011,0.158839020621499,0,0.0929399447192385
"9",10,0.149930708483579,0.167107136721486,0.172455914767598,0.111264741223075,0.0508722650985052,0.0511625271989992,0.379436802386199,0.20614778770719,0.0974160680031156,0.158373405619736
"10",11,0.203850498988391,0.126699631544242,0.282796551630776,0.223546820847405,0.362243395058144,0.136222218764098,0.213141884484507,0.20035604374135,0.223142581368188,0.112379083905491
"11",12,0.253207641147859,0.138955269709705,0.171456654438778,0.170275040051068,0,0.0790569415042095,0.317857254840089,0.223626767201817,0.00941754128796689,0.0797834341940251
"12",14,0.413700611661892,0.473701384259146,0.416801721988801,0.314554663264852,0.360150033386087,0.279151878702825,0.239716872850414,0.158373313301791,0.182227722722741,0.604768065797293
"13",15,0.577827807049355,0.207156876943594,1.1950335331971,0.516385252159676,0.286222319994639,0.145235580399501,3.51728345616337,6.29876138095735,0.140986710148354,0.251584112806796
"14",16,0.101196581015985,0.197444697991361,0.0990176156966968,0.0962106124219397,0.108716525388196,0.117851130197758,0.252911775031002,0.0982083900231643,0.117851130197758,0.143467908000781
"15",17,0.168207900879878,0.271512051618206,0.212922348009985,0.150837192242547,0.143050353117116,0.18928299140417,0.0795220476534094,0.224710823750611,0.0544731671111199,0.182167848110702
"16",18,0.21494120861203,0.296287803625792,0.146418257323502,0.160679832867892,0.109666670475188,0.14114994622954,0.300372940638026,0.243422101005699,0.197589966693651,0.243143830103172
"17",20,0.0947153777187052,0.0607899724114657,0.016085290449505,0.0857317634957729,0,0,0.105002811783038,0.123216174992768,0,0.0478982349824363
"18",21,0.0858905489517383,0.036749370689231,0.0727057690850731,0.0644754405949995,0,0,0.122376077482497,0.161259417820559,0.308323816047989,0.0509050781464805
"19",22,0.232750600360788,0.153069429888597,0.312428474614758,0.314931750592984,0.313447313251344,0.156647455884092,0.310975105025897,0.39155005802045,0.408715076252328,0.302825297720473
"20",23,0.402435244801809,0.453815381979113,0.414330068084316,0.495210120247702,0.386113327257439,0.443063197096045,0.215505458384075,0.268157145803592,0,0.542153084746363
"21",24,0.217875448615218,0.10118211575378,0.197630472241333,0.224386180051796,0.164973936499291,0.0242844174036682,0.180126507944615,0.186320756824466,0.04879135361445,0.082919339981715
"22",25,0.105026846925787,0.0800704127577992,0.101887537222325,0.0794786898503915,0,0,0.198698036495194,0.193555030097925,0.0181701854315315,0.0154989939271469
"23",26,0.0855907814970388,0.0926814068067353,0.0509237939182123,0.0288764702913637,0.0123261506907983,0.0123261506907986,0.042408757328647,0.148750557066558,0,0.0430807468243099
"24",27,0.0833333333333333,0.168808528018669,0.101349870893856,0.0814865836766608,0.0833333333333333,0.11911592276894,0.173648482296917,0.330016539802091,0,0.121473207998148
"25",28,0.0847062561242184,0.104966162916708,0.0927624277382355,0.0949510843308753,0.0345646027940385,0.0405468206501325,0.127661976843547,0.0959377935852447,0.0827368131604424,0.020627457734466
"26",29,0.148200743409178,0.204389054477999,0.145515574218791,0.159453927396039,0.114457365208115,0.245372678404229,0.251215754503968,0.318860821113795,0.212181399208848,0.237592624693076
"27",30,0.17797779085619,0.26996439199421,0.126621588346607,0.0900894582977895,0.0201932844355641,0.005010034082062,0.194012182545164,0.344352391769552,0.00178198918592957,0.112008908424077
"28",31,0.0261206541225138,0,0.0233583567915643,0.0206698612712522,0,0.0346548689656965,0.168092836913019,0.198205099083203,0,0.00937329356260954
"29",32,0.0523333556948083,0.6068962200627,0.132866804775058,0.371968673861822,0.28055142386383,0.444356653771278,0.233233509967124,0.414184851886745,0.149982526354109,0.52406267200159
"30",33,0.719628380745322,0.728060700270466,0.638550647723082,0.987604285531238,0.684438180029454,0.476871349514202,0.181223639585649,0.5010144769762,0.566331858534475,0.296197782794985
"31",34,0.153533232819826,0.150013890051616,0.309182003213534,0.167506665421945,0.123454725700028,0.138498675907889,0.176874360006007,0.131675733222589,0.161571000589006,0.114612125028408
"32",35,0.125110604709046,0.184758457770412,0.0842615990738639,0.103388519534838,0,0.166303754478699,0.120580365364304,0.128662440771247,0.114441832477445,0.0305305062783668
"33",36,0.282306523363493,0.424779131553143,0.334747271093873,0.158903576798372,0.375660988497938,0.146898955941207,0.301105004078936,0.686757460659312,0.205486877005596,0.211603467010163
"34",37,3.39477763404031,4.02017226490807,0.888455077439465,1.74409648643769,0,0,8.56281163155097,21.8352550830158,0.122042835703124,2.00885060477912
"35",38,0.175769823256461,0.144521680718272,0.254517667964675,0.220466839166443,0.123471105886445,0.0870120419820856,0.184320213819782,0.193166955029985,0.152155821476316,0.0941097764435379
"36",39,0.402672847706739,0.137655289867985,0.261510671810236,0.240739983627357,0.143957280869692,0.160197112645295,0.264283057480903,0.236675265160544,0.211417834748349,0.185780142739646
"37",40,0.143074023323981,0.274615076148052,0.243589127888701,0.261228457610945,0.241987524539338,0.198129451332516,0.236981690866834,0.207783462262305,0.3042092979946,0.233553319775353
"38",41,0.0192693203378965,0.0389139578397076,0.0137945066758784,0.0820066594789909,0.0561710764769258,2.35059400484482e-10,0.0421846789884094,0.174612025336959,0.0067339498738216,0.0131499200679506
"39",42,0.116847114781619,0.218895374277721,0.155166406276856,0.214092505012631,0.162196057202836,0,0.268496138942243,0.311226688316351,0.0278918226175503,0.166396340974497
"40",43,0.21941268018184,0.159697268465983,0.204252452178137,0.172295086208893,0.158549199225815,0.170407168031176,0.311916561796768,0.133123126949263,0.0841034699449882,0.0941992427635532
"41",44,0.152662309303406,0.204889085781047,0.212266879974232,0.117986787254696,0.119205565199118,0.101472379169793,0.147865148220394,0.25371814072784,0.0526791635758466,0.0256492320136674
"42",46,0.0690738514460547,0.0836431833566708,0.132329015427504,0.0922558183606237,0.0149656849619709,0,0.120360264151816,0.220563386006325,0.0279327556536844,0
"43",47,0.0470888433383342,0.0451644244990864,0.063188523502033,0.0890488781410337,0.0468509406899219,0.0494480855124018,0.297830124297834,0.212426038642291,0.0163840186915164,0.054383066329693
"44",48,0.095404541272186,0.22482600377496,0.252988146528257,0.160353382979556,0.100822285972385,0.0854396710467677,0.163084805927838,0.381356598528994,0.129487338512805,0.122198200295608
"45",49,0.11939280622809,0,0.161562134052758,0.086481385040227,0,0,0.0844274162697004,0.157258065018983,0.0335298578984733,0
"46",50,0.0886898230880378,0.176396448103603,0.290427297501105,0.166590631232322,0.15433583411078,0.152283385264744,0.161557901570204,0.206758859653023,4.9960036108132e-16,0.106118809936315
"47",51,0.2335635298234,0.074177738591498,0.156739975811585,0.178903455678558,0.0780551551911966,0.138049555812732,0.249208834485505,0.199485556253481,0.172840861034437,0.103426573964734
"48",52,0.225555800728433,0.145161188187981,0.226084489910815,0.188697746761138,0.164123374873396,0.164558504357181,0.148935611326223,0.15143820842643,0.252879726870503,0.317933211192899
"49",53,0.0329505389455826,0.0740666445401814,0.126153396724131,0.0237695780004345,0.104019128541548,0.0498510066363203,0.136713186195671,0.257985591846382,0.320361361728453,0.0467481654418435
"50",54,0.204739580068834,0.171550689784058,0.310116659348521,0.114679402989341,0.106419667862291,0.115066208809108,0.133745362925629,0.307402601940275,0.032088313223788,0.143191285544972
"51",55,0.193846503838256,0.147969314860058,0.303183088699992,0.138331982032073,0.103846074427894,0.0886300605658625,0.175951700333891,0.239758039040344,0.25,0.140252572020902
"52",56,0.055832964936333,0.118866806393363,0.138076291594342,0.0348637690580507,0.0971607027405762,0.210713118812691,0.257116699708785,0.213044214051601,0.00154320701875508,0.0925074371715706
"53",57,0.31384879013842,0.20550263300328,0.425029737700382,0.333110093908582,0.0867925122338704,0.15186326755752,0.358910713600474,0.252124434242312,0.267217012830013,0.208001455314318
"54",58,0.139950269177414,0.225430486128715,0.233642844382587,0.180803195964349,0.230312560772735,0.283460532255722,0.211366082200865,0.210934264715685,0.221077894753468,0.323468730534623
"55",59,0.110642401038437,0.184451745147958,0.127725402036423,0.210079532809543,0.165228020213784,0.153912094152045,0.165162661227574,0.124646679853874,0.182095347603309,0.181265237533159
"56",60,0.154979854558479,0.234725950815384,0.246681526225362,0.307396879596211,0.241818070438252,0.209700432495807,0.19460668429596,0.15569041212752,0.240265136535164,0.340198600391722
"57",61,0.289967046935654,0.28469453729931,0.315534849717585,0.299684518936122,0.232502767810267,0.173664962987713,0.243222692400346,0.22275433720933,0.0663999330268892,0.291438882884171
"58",62,0.00676519624014265,0.0211768328610187,0.0450271361695418,0.0376049530298832,0.0476073463819197,0,0.0552142123631235,0.0678253275249455,0,0
"59",63,0.109966925698266,0.0909109973608052,0.185935857715144,0.107656574997227,0.0245931292428199,0.0417156268166769,0.209487575253496,0.150651790403696,0.0504386661498125,0.122741518274278
"60",64,0.255871675163641,0.131638980778167,0.346101394684534,0.229540857618871,0.153836188302789,0.235808209218457,0.12580566990243,0.223967439354849,0.342650072865945,0.211731741658123
"61",65,0.0887906784916557,0.0402422202193668,0.0718730407670247,0.0826523422100524,0.0706273478644301,0.0958896676512377,0.188884575266855,0.216564521298074,0,0.0482380535197462
"62",66,0.253983139486362,0.111731426992959,0.0588094818601159,0.123772282034786,0.0236863460454209,0.169618566369813,0.168086247790906,0.1604462523774,0.0336541617294975,0.0691169274488195
"63",67,0,0.111899133034161,0.0511811237919086,0.0511811237919086,0.02612690697977,0,0.281733143009466,0.16449476768768,0.02612690697977,0.0268116570429499
"64",68,0.108753443001893,0.16364667702301,0.103606426120943,0.184546650363483,0.134430873757338,0.149489469220626,0.209185001000304,0.0998686655930236,0.110608489539709,0.268254722552236
"65",69,0.0657888040804636,0.0175734753587775,0.14701335667621,0.24638066377413,0.157150231518558,0.0200799176836955,0.10454803076049,0.192238236368877,0.232635685914017,0.0397088078306761
"66",70,0.0145348368149525,0.038862024777504,0.0474868537943555,0.0432382743143973,0.0231756334752301,0.0185601836486813,0.0268159557308034,0.0175538190554033,0.00968915441636506,0.0467287089058795
"67",71,0.213070442733919,0.153956150032207,0.186654449194456,0.249217168974102,0.270799672216881,0.229588430157617,0.276186287935125,0.114802576334761,0.16316741566505,0.191729272431838
"68",72,1.67089247650005,2.468325829518,5.16698156283791,3.46372796976654,0.0833696556474626,1.37820453605207,1.23801913591389,1.23887334755865,0.682896211789898,0.997164427696347
"69",73,0.00674278628388259,0.131809871402636,0.0514538358517151,0.156468536331213,0.0255084025399868,0.0367355585667943,0.160655377036061,0.141853993173794,0,0.116895111552915
"70",74,0.137741578889473,0.112135417560026,0.173765748169698,0.18998666601632,0.0979360448984067,0.130450960027255,0.167604965243791,0.162140561722805,0.141979811556119,0.0365677876814325
"71",75,0.118071164896192,0.276113872611689,0.187011958803739,0.179177140611438,0.220537278999185,0.186745816382923,0.278597109844927,0.211258921743723,0.142618662314821,0.134329446887063
"72",76,0.32629197943986,0.0615165241747312,0.213048460333441,0.124909773897088,0.0623850971524791,0.0480189647982186,0.320483706292432,0.187223761093901,0.0316797669037681,0.0801452169711118
"73",77,1.35810611132795,0.0993009213557571,1.14560509275581,1.02128140405982,0.297162429575391,0.646943181505591,1.38573760826354,0.240901388419076,0.184031450791384,0.156423666049637
"74",78,0.192025504356963,0.153613485010928,0.189532296772285,0.147392859305928,0.0694265124168097,0.0708844611905072,0.188003029493676,0.151710002925275,0.258248892437031,0.128845936488444
"75",79,0.188002816772886,0.239930015518624,0.147900951606562,0.137307409409837,0.144803642573282,0.0745434164108044,0.0846129313665786,0.181523597754138,0.149823691940605,0.162176072500218
